sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
1954,-4224,-273,450,1197
1955,-4224,-363,489,1207
1956,-4155,-363,489,1188
1957,-4155,-444,429,1170
1958,-3987,-516,429,1127
1959,-3882,-516,402,1126
1960,-3882,-501,465,1117
1961,-3948,-501,465,1108
1962,-3948,-492,336,1155
1963,-3930,-456,336,1179
1964,-4068,-456,465,1184
1965,-4068,-330,369,1177
1966,-4308,-330,369,1218
1967,-4308,-378,312,1205
1968,-4167,-330,312,1171
1969,-4167,-330,351,1215
1970,-4473,-273,351,1055
1971,-4419,-273,303,892
1972,-4419,-204,303,1191
1973,-4590,-204,192,1200
1974,-4590,-189,276,1225
1975,-7317,-189,276,1222
1976,-7317,-4290,1074,1156
1977,-4149,369,1074,1026
1978,-4149,369,174,1193
1979,-5187,471,174,1198
1980,-3546,471,60,1193
1981,-3546,-234,189,1201
1982,-4530,87,189,1191
1983,-4530,87,249,1130
1984,-4149,21,249,1183
1985,-4704,21,69,1192
1986,-4704,-123,54,1203
1987,-4197,-105,54,1188
1988,-4197,-105,138,1201
1989,-4479,-81,138,1210
1990,-4443,-81,60,1191
1991,-4443,9,-81,1205
1992,-4470,57,-81,1213
1993,-4470,57,-84,1204
1994,-4419,36,-84,1121
1995,-4461,36,-93,1172
1996,-4461,27,-90,1181
1997,-4419,75,-90,1150
1998,-4419,75,-57,1173
1999,-4341,60,-57,1181
2000,-4326,60,-72,1149
2001,-4326,81,-42,1125
2002,-4290,72,-42,1138
2003,-4290,72,-24,1147
2004,-4320,87,-24,893
2005,-4284,87,48,1115
2006,-4284,102,30,1184
2007,-4323,108,30,1149
2008,-4323,108,87,1118
2009,-4284,63,87,1099
2010,-4329,63,81,1069
2011,-4329,69,120,1081
2012,-4386,111,120,1108
2013,-4386,111,168,1127
2014,-4422,0,168,1148
2015,-4389,0,234,1136
2016,-4389,-84,174,1031
2017,-4539,-54,174,1108
2018,-4539,-54,231,1093
2019,-4539,-99,231,1084
2020,-6699,-99,-648,1105
2021,-6699,1902,-1368,1108
2022,-4584,-834,-1368,1146
2023,-5067,-834,432,1150
2024,-5067,-345,432,1063
2025,-4404,-345,456,1128
2026,-4404,-405,336,1145
2027,-4410,-417,336,1121
2028,-4383,-417,402,1132
2029,-4383,-354,402,1151
2030,-4443,-354,327,1111
2031,-4443,-396,381,1129
2032,-4485,-327,381,1127
2033,-4512,-327,303,1115
2034,-4512,-270,303,1139
2035,-4407,-270,318,1149
2036,-4407,-210,249,1139
2037,-4398,-213,249,1138
2038,-4305,-213,201,1149
2039,-4305,-135,201,1176
2040,-4248,-135,162,1144
2041,-4248,-165,174,1099
2042,-4263,-123,174,1107
2043,-4269,-123,87,1144
2044,-4269,-108,87,1179
2045,-4239,-108,81,1178
2046,-4239,-111,123,1180
2047,-4275,-117,123,1103
2048,-4257,-117,141,1158
2049,-4257,-123,141,1177
2050,-4272,-123,102,1153
2051,-4272,-144,162,1161
2052,-4314,-111,162,1146
2053,-4314,-111,162,1170
2054,-4314,-105,162,1163
2055,-4365,-105,147,1126
2056,-4365,-108,201,1147
2057,-4422,-123,201,1172
2058,-4410,-123,258,1133
2059,-4410,-117,258,1149
2060,-4503,-117,240,1121
2061,-4503,-114,207,1054
2062,-4551,-75,207,1110
2063,-4593,-75,198,1179
2064,-4593,-30,120,1133
2065,-4617,-30,120,1056
2066,-4617,-21,123,1160
2067,-4581,6,123,1125
2068,-4578,6,120,1189
2069,-4578,15,105,1186
2070,-4590,15,105,1119
2071,-4590,108,72,1144
2072,-4533,102,72,1130
2073,-4596,102,12,1094
2074,-4596,78,69,1093
2075,-4467,78,69,1106
2076,-4467,42,-21,1140
2077,-4380,36,-21,1165
2078,-4386,36,27,1171
2079,-4386,51,27,1178
2080,-4353,51,12,1176
2081,-4353,63,3,1142
2082,-4296,27,3,1155
2083,-4227,27,-51,1150
2084,-4227,-18,-51,1164
2085,-4254,-18,42,1175
2086,-4254,-63,45,1151
2087,-4344,-84,45,1157
2088,-4182,-84,45,1172
2089,-4182,-96,45,1188
2090,-4143,-96,147,1200
2091,-4143,-96,141,1188
2092,-4182,-126,141,1141
2093,-4167,-126,207,1123
2094,-4167,-126,207,1158
2095,-4245,-126,267,1178
2096,-4245,-111,327,1195
2097,-4248,-144,327,1185
2098,-4326,-144,321,1106
2099,-4326,-189,321,1149
2100,-4383,-189,396,1193
2101,-4383,-111,411,1201
2102,-4491,-57,411,1201
2103,-4464,-57,396,1184
2104,-4464,-54,396,958
2105,-4569,-54,342,1160
2106,-4569,-33,336,1207
2107,-4593,-12,336,1188
2108,-4581,-12,327,1210
2109,-4581,-30,327,1173
2110,-4623,-30,276,1146
2111,-4623,-66,351,1169
2112,-4647,-75,351,1185
2113,-4686,-75,267,1182
2114,-4686,-96,207,1170
2115,-4680,-96,207,1159
2116,-4680,-144,114,1196
2117,-4632,-210,114,1175
2118,-4638,-210,69,1198
2119,-4638,-225,87,1208
2120,-4590,-225,87,1212
2121,-4590,-264,69,1220
2122,-4614,-207,69,1187
2123,-4485,-207,54,1193
2124,-4485,-243,54,1206
2125,-4485,-243,54,1193
2126,-4485,-234,129,1195
2127,-4377,-222,129,1200
2128,-4302,-222,132,1200
2129,-4302,-156,147,1192
2130,-4215,-156,147,1191
2131,-4215,-195,189,1199
2132,-4167,-162,189,1210
2133,-4113,-162,252,1198
2134,-4113,-129,192,1206
2135,-4158,-129,192,1180
2136,-4158,-225,216,1170
2137,-4143,-108,216,1170
2138,-4080,-108,225,1174
2139,-4080,-132,303,1192
2140,-4119,-132,303,1190
2141,-4119,-156,261,1178
2142,-4206,-90,261,1159
2143,-4281,-90,231,1195
2144,-4281,-123,318,1182
2145,-4398,-123,318,1183
2146,-4398,-534,1029,1180
2147,-4287,-126,1029,1159
2148,-4344,-126,222,1197
2149,-4344,57,87,1217
2150,-4329,57,87,1201
2151,-4329,24,81,1185
2152,-4395,39,81,1193
2153,-4443,39,-15,1191
2154,-4443,-9,54,1185
2155,-4530,-9,54,1153
2156,-4530,21,-6,1150
2157,-4461,-57,-6,1182
2158,-4524,-57,111,1186
2159,-4524,-60,69,1165
2160,-4497,-60,69,1142
2161,-4497,-69,78,1171
2162,-4464,-33,78,1197
2163,-4455,-33,27,1211
2164,-4455,-36,96,1209
2165,-4425,-36,96,1217
2166,-4425,-36,27,1222
2167,-4455,0,27,1226
2168,-4425,0,120,1223
2169,-4425,6,87,1215
2170,-4401,6,87,1209
2171,-4401,39,132,1195
2172,-4371,51,132,1187
2173,-4329,51,150,1185
2174,-4329,42,210,1189
2175,-4287,42,210,1196
2176,-4287,96,147,1194
2177,-4332,114,147,1178
2178,-4293,114,165,1148
2179,-4293,123,216,1128
2180,-4290,123,216,1167
2181,-4290,99,219,1204
2182,-4344,96,219,1214
2183,-4437,96,141,1212
2184,-4437,66,159,1199
2185,-4497,66,159,1180
2186,-4497,42,114,1163
2187,-4566,-21,114,1148
2188,-4533,-21,60,1159
2189,-4533,-72,90,1178
2190,-4623,-72,90,1189
2191,-4623,-240,69,1160
2192,-4683,-285,69,1099
2193,-4662,-285,111,1126
2194,-4662,-315,129,1187
2195,-4599,-315,129,1202
2196,-4599,-312,141,1204
2197,-4644,-315,141,1198
2198,-4575,-315,120,1206
2199,-4575,-294,222,1199
2200,-4407,-294,222,1175
2201,-4407,-309,252,1132
2202,-4446,-246,252,1146
2203,-4281,-246,276,1177
2204,-4281,-156,282,1207
2205,-4314,-156,282,1150
2206,-4314,-171,390,1170
2207,-4179,-219,390,1174
2208,-4230,-219,354,1202
2209,-4230,-207,342,1179
2210,-4224,-207,342,1128
2211,-4224,-114,345,1155
2212,-4191,-117,345,1132
2213,-4266,-117,354,1128
2214,-4266,-78,270,1150
2215,-4398,-78,270,1153
2216,-4398,-105,858,1162
2217,-5967,-2994,858,1189
2218,-3987,-2994,1572,1178
2219,-3987,159,36,1142
2220,-4230,159,36,1187
2221,-4230,213,21,1157
2222,-4077,-165,21,1143
2223,-4275,-165,111,1164
2224,-4275,-153,240,1185
2225,-4176,-153,240,1183
2226,-4176,-162,252,1200
2227,-4272,-153,252,1159
2228,-4290,-153,231,1196
2229,-4290,-186,123,1196
2230,-4251,-186,123,1204
2231,-4251,-168,87,1196
2232,-4233,-123,87,1174
2233,-4215,-123,87,838
2234,-4215,-66,-6,1028
2235,-4251,-66,-6,1172
2236,-4251,3,-57,1203
2237,-4236,57,-57,1198
2238,-4245,57,-48,1187
2239,-4245,102,-99,1175
2240,-4266,144,-99,1155
2241,-4266,144,-111,1184
2242,-4266,189,-111,1175
2243,-4254,189,-159,1192
2244,-4254,267,-135,1193
2245,-4350,285,-135,1194
2246,-4350,285,-111,1199
2247,-4419,267,-111,1184
2248,-4437,267,-39,1110
2249,-4437,258,-21,1147
2250,-4407,282,-21,1155
2251,-4407,282,48,1131
2252,-4467,147,48,1168
2253,-4467,147,156,1161
2254,-4467,129,120,1154
2255,-4500,102,120,1189
2256,-4500,102,285,1210
2257,-4503,60,285,1158
2258,-4713,60,159,1201
2259,-4713,-150,294,1201
2260,-4581,15,294,1211
2261,-4581,15,132,1200
2262,-4800,-258,132,1180
2263,-4722,-258,267,1172
2264,-4722,-267,222,1169
2265,-4740,-255,222,1200
2266,-4740,-255,240,1184
2267,-4776,-270,240,1161
2268,-4752,-270,183,1195
2269,-4752,-243,120,1207
2270,-4680,-192,120,1217
2271,-4680,-192,102,1185
2272,-4611,-228,102,1184
2273,-4572,-228,147,1184
2274,-4572,-186,216,1195
2275,-4455,-135,216,1195
2276,-4455,-135,156,1186
2277,-4287,-120,156,1171
2278,-4332,-120,138,1169
2279,-4332,-81,198,1174
2280,-4158,-72,198,1176
2281,-4158,-72,183,1179
2282,-4011,-132,183,1181
2283,-4005,-132,201,1193
2284,-4005,-129,270,1157
2285,-3951,-153,270,1165
2286,-3951,-153,249,1159
2287,-3885,-174,249,1153
2288,-3897,-174,312,1163
2289,-3897,-135,261,1159
2290,-3960,-201,261,1066
2291,-3960,-201,312,1136
2292,-4053,-216,312,1158
2293,-4176,-216,351,1175
2294,-4176,-210,303,1170
2295,-4326,-177,303,1202
2296,-4326,-177,222,1173
2297,-4425,-177,222,1197
2298,-4536,-177,312,1207
2299,-4536,-150,201,1188
2300,-4587,-135,201,1112
2301,-4587,-135,180,1147
2302,-4707,-84,180,1182
2303,-4704,-84,102,1153
2304,-4704,-24,78,1103
2305,-4731,-45,78,1040
2306,-4731,-45,-18,1029
2307,-4740,6,-18,1067
2308,-4731,6,-57,1135
2309,-4731,15,-102,1194
2310,-4764,0,-102,1199
2311,-4764,0,-93,1176
2312,-4719,-6,-93,1202
2313,-4707,-6,-150,1197
2314,-4707,-63,-93,1164
2315,-4674,-51,-93,1160
2316,-4674,-51,-99,1160
2317,-4650,-45,-99,1165
2318,-4569,-45,-51,1179
2319,-4569,-69,-84,1076
2320,-4479,-90,-84,1169
2321,-4479,-90,3,1185
2322,-4377,-111,3,1183
2323,-4248,-111,21,1102
2324,-4248,-87,78,1178
2325,-4167,-51,78,1158
2326,-4056,-51,96,1158
2327,-4056,-18,96,1196
2328,-3987,-18,78,1197
2329,-3987,24,108,1187
2330,-3954,9,108,1173
2331,-3987,9,150,1130
2332,-3987,60,150,1108
2333,-3987,60,159,1155
2334,-3987,63,210,1163
2335,-4074,75,210,1170
2336,-4137,75,198,1173
2337,-4137,81,198,1169
2338,-4188,81,252,1150
2339,-4188,36,267,1173
2340,-4251,15,267,1196
2341,-4359,15,303,1204
2342,-4359,-18,303,1184
2343,-4422,-18,240,1174
2344,-4422,-24,309,1202
2345,-4458,-24,309,1187
2346,-4575,-24,252,1158
2347,-4575,-108,252,1162
2348,-4614,-108,240,1197
2349,-4614,-225,258,1169
2350,-4650,-234,258,1155
2351,-4653,-234,231,1176
2352,-4653,-234,231,1175
2353,-4725,-234,192,1142
2354,-4725,-291,243,1188
2355,-4689,-243,243,1197
2356,-4728,-243,207,1186
2357,-4728,-270,207,1184
2358,-4707,-270,162,1187
2359,-4707,-186,156,1180
2360,-4671,-186,156,1158
2361,-4593,-186,102,1186
2362,-4593,-105,102,1185
2363,-4530,-105,114,1193
2364,-4530,-69,81,1188
2365,-4443,-24,81,853
2366,-4437,-24,198,498
2367,-4437,-51,198,1040
2368,-4332,-51,90,1144
2369,-4332,0,180,1173
2370,-4206,-42,180,1164
2371,-4194,-42,174,1161
2372,-4194,-78,174,1175
2373,-4152,-78,96,1189
2374,-4152,-156,156,1153
2375,-4227,-249,156,1171
2376,-4197,-249,198,933
2377,-4197,-207,111,756
2378,-4314,-207,111,919
2379,-4314,-336,207,1011
2380,-4224,-309,207,1026
2381,-4362,-309,132,971
2382,-4362,-279,132,1125
2383,-4269,-279,162,1155
2384,-4269,-291,132,1153
2385,-4338,-294,132,1144
2386,-4329,-294,174,1150
2387,-4329,-225,174,1153
2388,-4437,-225,198,1158
2389,-4437,-153,189,1105
2390,-4434,-129,189,1171
2391,-4440,-129,174,1179
2392,-4440,-60,174,1163
2393,-4428,-60,156,1108
2394,-4428,-9,231,1089
2395,-4482,-15,231,1129
2396,-4458,-15,225,1156
2397,-4458,63,225,1113
2398,-4524,63,228,1136
2399,-4524,42,174,1163
2400,-4542,57,174,1156
2401,-4551,57,147,1152
2402,-4551,27,147,1170
2403,-4503,27,141,1168
2404,-4503,18,120,1175
2405,-4464,-12,120,1174
2406,-4557,-12,96,1138
2407,-4557,-12,96,1158
2408,-4434,-12,105,1168
2409,-4434,-21,-18,1168
2410,-4503,-15,-18,1153
2411,-4359,-15,-6,1159
2412,-4359,24,-6,1165
2413,-4341,24,0,1125
2414,-4341,-9,-75,1120
2415,-4302,42,-75,1120
2416,-4284,42,-57,1094
2417,-4284,-18,-69,1077
2418,-4347,-18,-69,1134
2419,-4347,-6,-9,1154
2420,-4320,-54,-9,1147
2421,-4320,-54,-51,908
2422,-4320,-108,12,486
2423,-4302,-108,12,489
2424,-4302,-168,141,922
2425,-4314,-168,141,1141
2426,-4269,-168,156,1186
2427,-4269,-162,207,1185
2428,-4239,-162,207,1178
2429,-4239,-135,351,1166
2430,-4305,-135,351,1194
2431,-4269,-135,351,1176
2432,-4269,-129,471,1150
2433,-4293,-129,471,1155
2434,-4293,-126,450,1167
2435,-4320,-132,450,1153
2436,-4329,-132,540,1165
2437,-4329,-90,456,1189
2438,-4380,-90,456,1157
2439,-4380,-84,465,1161
2440,-4416,-54,465,1167
2441,-4443,-54,354,1171
2442,-4443,-60,414,1144
2443,-4437,-60,414,1148
2444,-4437,-57,276,1177
2445,-4446,-81,276,1163
2446,-4458,-81,207,1159
2447,-4458,-54,111,1080
2448,-4452,-54,111,1032
2449,-4452,-81,102,1109
2450,-4473,-96,102,1167
2451,-4518,-96,63,1162
2452,-4518,-87,-18,1156
2453,-4512,-87,-18,1155
2454,-4512,-114,-69,1166
2455,-4509,-81,-69,1171
2456,-4527,-81,-126,1169
2457,-4527,-105,-135,1149
2458,-4518,-105,-135,1142
2459,-4518,-99,-99,1170
2460,-4473,-96,-99,1174
2461,-4521,-96,-99,1148
2462,-4521,-72,-111,1143
2463,-4539,-72,-111,1132
2464,-4539,-18,-111,892
2465,-4539,-123,-111,1015
2466,-4518,-123,27,1165
2467,-4518,-90,36,1193
2468,-4536,-90,36,1148
2469,-4536,-69,114,1134
2470,-4461,-36,114,1128
2471,-4521,-36,222,1151
2472,-4521,-57,243,1133
2473,-4452,-57,243,1160
2474,-4452,-33,321,1152
2475,-4353,-15,321,1151
2476,-4353,-15,423,1147
2477,-4377,-78,423,1164
2478,-4290,-78,447,1175
2479,-4290,-123,447,1143
2480,-4263,-123,414,1128
2481,-4263,-84,420,1124
2482,-4161,-84,420,1089
2483,-4161,-108,423,1138
2484,-4188,-114,423,1169
2485,-4086,-114,402,1184
2486,-4086,-105,402,1179
2487,-4209,-105,312,1174
2488,-4209,-135,282,1191
2489,-4158,-120,282,1188
2490,-4272,-120,138,1148
2491,-4272,-126,138,1175
2492,-4281,-126,132,1171
2493,-4281,-126,114,1170
2494,-4311,-147,114,1157
2495,-4368,-147,36,1131
2496,-4368,-132,36,1132
2497,-4443,-132,-39,1148
2498,-4443,-120,-42,1159
2499,-4440,-141,-42,1165
2500,-4491,-141,-75,1165
2501,-4491,-111,-75,1158
2502,-4536,-111,-69,1147
2503,-4536,-63,-144,1140
2504,-4545,-39,-144,1149
2505,-4362,-39,-93,1160
2506,-4362,51,-93,1168
2507,-4608,51,-108,1160
2508,-4608,42,0,1145
2509,-4509,60,0,1162
2510,-4518,60,45,1161
2511,-4518,108,45,1166
2512,-4461,108,156,1155
2513,-4461,126,192,1127
2514,-4455,168,192,1162
2515,-4434,168,216,1156
2516,-4434,156,216,1182
2517,-4323,156,285,1182
2518,-4323,150,294,1177
2519,-4263,108,294,1191
2520,-4236,108,354,1176
2521,-4236,99,354,1181
2522,-4155,99,309,1174
2523,-4155,6,267,1163
2524,-4173,21,267,1176
2525,-4191,21,276,1191
2526,-4191,-57,243,1182
2527,-4179,-57,243,1174
2528,-4179,-90,198,1166
2529,-4173,-69,198,1173
2530,-4287,-69,171,1178
2531,-4287,-114,156,1179
2532,-4332,-114,156,1178
2533,-4332,-126,78,1187
2534,-4407,-90,78,1189
2535,-4512,-90,87,1180
2536,-4512,-84,54,1176
2537,-4530,-84,54,1174
2538,-4530,-39,-24,1177
2539,-4617,-9,-24,1181
2540,-4629,-9,-24,1178
2541,-4629,-15,-39,1173
2542,-4698,-15,-39,1159
2543,-4698,36,-30,1148
2544,-4701,75,-30,1147
2545,-4683,75,123,1153
2546,-4683,78,63,1161
2547,-4656,78,63,1172
2548,-4656,9,132,1185
2549,-4662,-72,132,1200
2550,-4623,-72,192,1200
2551,-4623,-66,240,1183
2552,-4557,-66,240,1171
2553,-4557,-90,258,1170
2554,-4458,-114,258,1175
2555,-4398,-114,351,1165
2556,-4398,-141,327,1139
2557,-4341,-141,327,1127
2558,-4341,-201,369,1111
2559,-4206,-207,369,1145
2560,-4239,-207,351,1168
2561,-4239,-234,372,1161
2562,-4320,-234,372,1161
2563,-4320,-264,372,1161
2564,-4092,-285,372,1133
2565,-4290,-285,321,1113
2566,-4290,-270,270,1107
2567,-4266,-270,270,1142
2568,-4266,-291,258,1162
2569,-4266,-369,258,1127
2570,-4416,-369,201,1147
2571,-4416,-525,345,1142
2572,-4491,-525,345,1148
2573,-4491,-543,258,1130
2574,-4548,-246,258,1163
2575,-4803,-246,180,1160
2576,-4803,-1770,1224,1158
2577,-4554,-1770,1224,1141
2578,-4554,-63,-228,1152
2579,-4572,-75,-228,1147
2580,-4317,-75,-42,1153
2581,-4317,-201,72,1139
2582,-4326,-201,72,1116
2583,-4326,-186,72,1155
2584,-4293,-123,72,1124
2585,-4284,-123,165,1166
2586,-4284,-102,210,1181
2587,-4179,-102,210,1147
2588,-4179,-81,216,1154
2589,-4149,-21,216,1160
2590,-4092,-21,171,1125
2591,-4092,60,123,1117
2592,-4101,60,123,1169
2593,-4101,117,141,1168
2594,-4038,96,141,1166
2595,-4029,96,201,1134
2596,-4029,84,150,1076
2597,-4029,84,150,1072
2598,-4029,114,141,1099
2599,-4104,147,141,1098
2600,-4188,147,168,899
2601,-4188,105,147,1134
2602,-4344,105,147,1170
2603,-4344,126,129,963
2604,-4419,114,129,1061
2605,-4575,114,129,1156
2606,-4575,147,69,1175
2607,-4686,147,69,1190
2608,-4686,153,9,1141
2609,-4785,123,9,1059
2610,-4857,123,-6,1177
2611,-4857,186,-66,1160
2612,-5007,186,-66,1159
2613,-5007,198,-48,1173
2614,-5001,177,-48,1171
2615,-4950,177,-84,1158
2616,-4950,138,0,1185
2617,-4923,138,0,1183
2618,-4923,117,9,1168
2619,-4863,30,9,1169
2620,-4803,30,45,1169
2621,-4803,-30,96,1153
2622,-4626,-30,96,1190
2623,-4626,-105,189,1204
2624,-4539,-204,189,1202
2625,-4389,-204,198,1201
2626,-4389,-222,309,1114
2627,-4281,-222,309,1162
2628,-4281,-318,312,1195
2629,-3990,-330,312,1177
2630,-3777,-330,291,1162
2631,-3777,-225,267,1168
2632,-3933,-225,267,1185
2633,-3933,-312,243,1180
2634,-3705,-288,243,1178
2635,-3897,-288,291,1157
2636,-3897,-279,309,1176
2637,-3912,-279,309,1175
2638,-3912,-204,249,1013
2639,-4029,-264,249,1155
2640,-4083,-264,231,1154
2641,-4083,-201,207,1182
2642,-4275,-201,207,1159
2643,-4275,-234,192,681
2644,-4416,-192,192,980
2645,-4494,-192,96,1171
2646,-4494,-123,123,1171
2647,-4710,-123,123,1153
2648,-4710,-141,63,1180
2649,-4542,-207,63,1186
2650,-4758,-207,120,1175
2651,-4758,-150,87,1156
2652,-4770,-159,87,1169
2653,-4770,-159,105,1201
2654,-4878,-129,105,1133
2655,-4803,-129,81,1096
2656,-4803,-75,111,1086
2657,-4845,-36,111,1124
2658,-4845,-36,138,1137
2659,-4824,27,138,1153
2660,-4788,27,165,1159
2661,-4788,18,159,1107
2662,-4671,-6,159,1147
2663,-4671,-6,42,1194
2664,-4614,51,42,1174
2665,-4473,51,90,1175
2666,-4473,3,99,1160
2667,-4395,303,99,1163
2668,-4395,303,63,1186
2669,-4131,-66,63,1176
2670,-4110,-66,90,1163
2671,-4110,9,-39,1152
2672,-4035,69,-39,1181
2673,-4035,69,45,1178
2674,-3846,30,45,1186
2675,-3846,30,-6,1176
2676,-3846,99,12,1188
2677,-3801,102,12,1143
2678,-3801,102,-42,1119
2679,-3873,117,-42,1088
2680,-3981,117,18,1142
2681,-3981,120,-24,1166
2682,-4104,132,-24,1177
2683,-4104,132,-24,1162
2684,-4242,141,-24,1175
2685,-4419,141,-15,1170
2686,-4419,108,87,1151
2687,-4482,108,87,1185
2688,-4482,105,30,1185
2689,-4575,60,30,1196
2690,-4629,60,114,1191
2691,-4629,42,108,1182
2692,-4713,42,108,1161
2693,-4713,-81,183,1165
2694,-4710,-102,183,1182
2695,-4671,-102,261,1185
2696,-4671,-171,270,1171
2697,-4827,-171,270,1162
2698,-4827,-228,390,1146
2699,-4821,-237,390,1154
2700,-4770,-237,438,1159
2701,-4770,-327,522,1161
2702,-4767,-378,522,1161
2703,-4767,-378,531,1164
2704,-4689,-351,531,1181
2705,-4554,-351,507,1201
2706,-4554,-372,510,1198
2707,-4443,-354,510,1202
2708,-4443,-354,354,1169
2709,-4305,-267,354,1175
2710,-4284,-267,438,1177
2711,-4284,-189,303,1108
2712,-4269,-165,303,1149
2713,-4269,-165,210,1189
2714,-4230,-84,210,1100
2715,-4137,-84,261,1150
2716,-4137,-111,78,1127
2717,-4176,-99,78,1183
2718,-4176,-99,72,1192
2719,-4215,-75,72,1187
2720,-4170,-75,60,1164
2721,-4170,-87,60,1158
2722,-4269,-96,60,1168
2723,-4269,-96,60,1169
2724,-4272,-78,60,1152
2725,-4296,-78,3,1150
2726,-4296,-117,45,1159
2727,-4338,-96,45,1121
2728,-4338,-96,87,1140
2729,-4380,-132,87,1186
2730,-4440,-132,138,1081
2731,-4440,-165,156,1170
2732,-4503,-195,156,1178
2733,-4503,-195,225,1145
2734,-4521,-255,225,1133
2735,-4539,-255,192,1060
2736,-4539,-315,285,1133
2737,-4560,-369,285,1149
2738,-4560,-369,327,1177
2739,-4557,-450,327,1168
2740,-4554,-450,369,1177
2741,-4554,-345,321,1155
2742,-4521,-156,321,1167
2743,-4521,-156,189,1079
2744,-4518,-27,189,1124
2745,-4461,-27,129,1157
2746,-4461,-12,36,1181
2747,-4446,12,36,1198
2748,-4446,12,72,1177
2749,-4422,21,72,1189
2750,-4437,21,0,1166
2751,-4437,75,-33,1183
2752,-4434,63,-33,1129
2753,-4434,63,-144,1168
2754,-4455,120,-144,1145
2755,-4434,120,-126,986
2756,-4434,120,-177,1135
2757,-4383,93,-177,1182
2758,-4383,93,-204,1199
2759,-4389,105,-204,1174
2760,-4359,105,-168,1145
2761,-4359,75,-108,1130
2762,-4302,108,-108,1133
2763,-4302,108,3,1146
2764,-4254,33,3,1148
2765,-4200,33,96,1127
2766,-4200,96,81,1133
2767,-4326,-33,81,1174
2768,-4326,-33,249,1138
2769,-4149,-30,249,1123
2770,-4161,-30,378,1114
2771,-4161,-66,396,1116
2772,-4179,-81,396,1125
2773,-4179,-81,489,1141
2774,-4275,-120,489,1172
2775,-4350,-120,600,1163
2776,-4350,-120,618,1152
2777,-4410,-132,618,1132
2778,-4410,-132,561,1148
2779,-4434,-132,561,1125
2780,-4530,-132,621,1136
2781,-4530,-165,549,1154
2782,-4533,-159,549,1130
2783,-4596,-159,465,1143
2784,-4596,-135,465,1156
2785,-4548,-135,429,1147
2786,-4548,-108,222,1181
2787,-4632,-72,222,1163
2788,-4632,-72,141,1148
2789,-4629,-114,141,1176
2790,-4629,-114,0,1102
2791,-4629,-135,12,1052
2792,-4539,-123,12,1128
2793,-4539,-123,-66,1158
2794,-4587,-165,-66,1187
2795,-4554,-165,-33,1166
2796,-4554,-174,-126,1141
2797,-4509,-195,-126,1111
2798,-4509,-195,-81,953
2799,-4395,-213,-81,680
2800,-4446,-213,-90,539
2801,-4446,-234,-57,530
2802,-4413,-204,-57,610
2803,-4413,-204,9,682
2804,-4308,-222,9,727
2805,-4344,-222,96,800
2806,-4344,-186,81,903
2807,-4344,-159,81,1031
2808,-4344,-159,123,1115
2809,-4275,-150,123,1144
2810,-4344,-150,147,1140
2811,-4344,-141,147,1125
2812,-4323,-99,147,1121
2813,-4350,-99,183,1124
2814,-4350,-123,183,1145
2815,-4281,-123,207,1145
2816,-4281,-105,174,1135
2817,-4314,-75,174,1161
2818,-4236,-75,81,1195
2819,-4236,-42,81,1195
2820,-4302,-42,114,1159
2821,-4302,-39,174,1149
2822,-4218,-57,174,1101
2823,-4266,-57,132,1125
2824,-4266,-51,132,1167
2825,-4308,-51,138,1163
2826,-4308,12,159,1165
2827,-4236,36,159,1161
2828,-4308,36,114,1150
2829,-4308,3,114,1104
2830,-4272,3,132,1115
2831,-4272,12,129,1132
2832,-4320,21,129,1145
2833,-4305,21,108,1137
2834,-4305,39,108,1128
2835,-4347,39,87,1151
2836,-4347,75,30,1147
2837,-4362,27,30,1145
2838,-4359,27,48,1114
2839,-4359,75,129,1137
2840,-4434,75,129,1046
2841,-4434,108,-6,1104
2842,-4443,87,-6,1109
2843,-4533,87,-75,1108
2844,-4533,99,-63,1089
2845,-4509,99,-63,1063
2846,-4509,96,-33,1121
2847,-4545,60,-33,1137
2848,-4545,60,-15,1109
2849,-4545,57,27,968
2850,-4554,57,27,1109
2851,-4554,-9,30,1129
2852,-4560,-18,30,1167
2853,-4590,-18,69,1156
2854,-4590,-81,162,1169
2855,-4539,-81,162,1156
2856,-4539,-210,216,1133
2857,-4467,-234,216,1130
2858,-4458,-234,321,1148
2859,-4458,-243,321,1116
2860,-4407,-243,321,1104
2861,-4407,-273,351,1139
2862,-4362,-216,351,1169
2863,-4290,-216,378,1162
2864,-4290,-234,342,1122
2865,-4296,-234,342,1126
2866,-4296,-171,345,1133
2867,-4296,-156,345,1154
2868,-4323,-156,318,1145
2869,-4323,-132,327,1147
2870,-4302,-132,327,1153
2871,-4302,-126,318,1148
2872,-4359,-81,318,1118
2873,-4440,-81,225,1058
2874,-4440,-45,198,1136
2875,-4479,-45,198,1131
2876,-4479,-60,162,1146
2877,-4500,-39,162,1132
2878,-4551,-39,132,1143
2879,-4551,-39,87,1140
2880,-4599,-39,87,1147
2881,-4599,-99,27,1132
2882,-4617,-156,27,1123
2883,-4569,-156,12,1105
2884,-4569,-144,51,1084
2885,-4566,-144,51,1085
2886,-4566,-144,45,1121
2887,-4464,-189,45,1161
2888,-4533,-189,90,1162
2889,-4533,-195,120,1152
2890,-4422,-195,120,1149
2891,-4422,-246,261,1158
2892,-4212,-192,261,1160
